ID,NAME,SHIRT_NAME,GK  0,CWP  2,CBT  3,SB  4,DMF  5,WB  6,CMF  7,SMF  8,AMF  9,WF 10,SS  11,CF  12,REGISTERED POSITION,HEIGHT,STRONG FOOT,FAVOURED SIDE,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,ATTACK,DEFENSE,BALANCE,STAMINA,TOP SPEED,ACCELERATION,RESPONSE,AGILITY,DRIBBLE ACCURACY,DRIBBLE SPEED,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,SHOT POWER,SHOT TECHNIQUE,FREE KICK ACCURACY,SWERVE,HEADING,JUMP,TECHNIQUE,AGGRESSION,MENTALITY,GOAL KEEPING,TEAM WORK,CONSISTENCY,CONDITION / FITNESS,DRIBBLING,TACTIAL DRIBBLE,POSITIONING,REACTION,PLAYMAKING,PASSING,SCORING,1-1 SCORING,POST PLAYER,LINES,MIDDLE SHOOTING,SIDE,CENTRE,PENALTIES,1-TOUCH PASS,OUTSIDE,MARKING,SLIDING,COVERING,D-LINE CONTROL,PENALTY STOPPER,1-ON-1 STOPPER,LONG THROW,INJURY TOLERANCE,DRIBBLE STYLE,FREE KICK STYLE,PK STYLE,DROP KICK STYLE,AGE,WEIGHT,NATIONALITY,SKIN COLOR,FACE TYPE,PRESET FACE NUMBER,HEAD WIDTH,NECK LENGTH,NECK WIDTH,SHOULDER HEIGHT,SHOULDER WIDTH,CHEST MEASUREMENT,WAIST CIRCUMFERENCE,ARM CIRCUMFERENCE,LEG CIRCUMFERENCE,CALF CIRCUMFERENCE,LEG LENGTH,WRISTBAND,WRISTBAND COLOR,INTERNATIONAL NUMBER,CLASSIC NUMBER,CLUB TEAM,CLUB NUMBER
1455,Clodoaldo,CLODOALDO,0,0,0,0,1,0,0,0,0,0,0,0,5,172,R,B,6,6,75,83,78,88,77,76,77,82,83,75,86,77,83,78,71,78,73,77,80,74,78,85,65,75,50,90,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,3,2,1,1,26,69,Brazil,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,None,0,5,Santos,25
1456,Gerson,G E R S O N,0,0,0,0,1,0,0,0,1,0,0,0,9,170,L,B,5,5,83,60,74,82,70,72,70,74,80,74,90,86,88,80,77,85,82,82,83,75,72,88,70,95,50,83,8,6,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,A,1,1,1,1,29,69,Brazil,3,0,1,-1,2,0,1,1,1,0,0,0,-2,4,N,None,0,8,Botafogo,15
1457,Rivelino,R I V E L I N O,0,0,0,0,0,0,0,0,1,1,1,0,9,169,L,L,5,2,91,53,72,76,77,81,76,85,96,77,92,82,90,85,83,97,81,97,96,65,68,95,72,78,50,85,8,5,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,A,4,8,1,1,28,73,Brazil,3,0,1,-2,2,0,1,1,1,0,0,0,-2,4,N,None,0,11,Corinthians,29
1458,Pele,P  E  L  E,0,0,0,0,0,0,0,0,1,0,1,1,12,171,R,B,7,6,99,30,94,92,94,95,92,97,99,95,92,90,88,89,98,94,98,84,83,88,92,99,93,87,50,72,7,5,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,B,4,1,1,1,29,73,Brazil,4,0,1,-2,2,0,1,1,1,0,0,0,-2,4,N,None,0,10,Santos,14
1459,Jairzinho,JAIRZINHO,0,0,0,0,0,0,0,0,1,1,1,0,9,173,R,R,5,4,88,35,78,82,83,84,85,84,84,85,80,73,78,75,86,86,85,78,74,68,75,88,88,72,50,65,5,5,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,2,1,1,1,26,76,Brazil,3,0,1,0,2,0,1,1,1,0,0,0,-2,4,N,None,0,7,Botafogo,17
1460,Tostao,T O S T A O,0,0,0,0,0,0,0,0,1,0,1,1,12,170,L,B,5,5,95,30,74,82,84,81,91,82,89,85,94,90,89,88,97,88,87,93,87,83,81,97,89,96,50,96,7,7,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,B,1,1,1,1,23,69,Brazil,3,0,1,-1,2,0,1,1,1,0,0,0,-2,4,N,None,0,9,Vasco da Gama,28
1461,Taffarel,T A F F A R E L,1,0,0,0,0,0,0,0,0,0,0,0,0,180,R,R,4,4,30,86,80,63,65,66,89,74,50,45,55,57,64,64,38,68,40,38,36,44,82,56,56,79,88,76,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,A,1,1,1,1,28,74,Brazil,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,23,Parma,23
1462,Luis Pereira,LUIS PEREIRA,0,0,1,0,0,0,0,0,0,0,0,0,3,181,R,B,5,5,72,88,83,82,80,77,85,77,77,80,77,70,74,68,71,75,70,62,62,80,85,78,70,76,50,75,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,B,1,1,1,1,21,81,Brazil,3,0,1,0,2,0,1,1,1,0,0,0,-2,4,N,None,0,14,Atletico Madrid,3
1463,Junior,J U N I O R,0,0,0,1,0,1,1,1,0,0,0,0,4,174,R,B,6,5,80,55,72,84,85,82,78,77,86,81,80,78,82,77,75,85,73,80,76,68,74,83,84,78,50,78,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,2,1,1,1,28,70,Brazil,3,0,1,-2,0,0,1,1,0,0,0,-1,-2,2,N,None,0,13,Flamengo,11
1464,Dunga,D  U  N  G  A,0,0,0,0,1,0,0,0,0,0,0,0,5,178,R,B,5,5,68,82,85,88,70,68,84,72,78,69,88,84,90,80,68,80,68,76,75,75,77,80,84,92,50,90,8,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,A,1,1,1,1,27,74,Brazil,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,6,Fiorentina,19
1465,Cerezo,C E R E Z O,0,0,0,0,1,0,1,0,1,0,0,0,7,174,R,B,5,5,80,74,81,88,79,80,84,86,86,84,90,86,87,84,74,79,83,72,74,68,72,88,70,84,50,90,7,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,B,1,1,1,1,30,68,Brazil,3,0,1,-1,2,0,1,1,1,0,0,0,-2,4,N,None,0,12,Sampdoria,29
1466,Falcao,F A L C A O,0,0,0,0,1,0,1,0,0,0,0,0,7,183,R,B,7,6,83,76,84,84,78,76,85,80,86,78,92,88,90,86,82,82,84,76,78,74,76,92,74,86,50,90,8,7,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,A,3,2,1,1,28,73,Brazil,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,15,Roma,21
1467,Socrates,S O C R A T E S,0,0,0,0,0,0,0,0,1,0,0,1,9,192,R,B,5,5,88,63,80,85,86,77,82,84,93,82,95,90,91,87,84,90,84,72,75,82,77,81,87,90,50,88,8,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,3,2,1,1,28,79,Brazil,3,0,1,3,0,0,1,1,0,0,0,-1,-2,2,N,None,0,18,Corinthians,30
1468,Zico,Z  I  C  O,0,0,0,0,0,0,0,0,1,0,1,0,9,172,R,B,5,5,92,45,78,86,82,85,96,85,95,85,98,94,97,78,95,94,96,98,97,87,78,94,90,88,50,80,8,4,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,C,2,7,1,1,29,69,Brazil,1,0,1,1,0,0,0,0,0,0,0,0,0,0,N,None,0,20,Flamengo,10
1469,Rai,R    A    I,0,0,0,0,0,0,0,0,1,0,0,0,9,188,R,B,5,5,82,43,90,81,75,74,83,77,92,74,87,83,80,83,83,86,80,84,84,80,77,95,85,67,50,70,6,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,1,2,1,1,28,89,Brazil,3,0,1,-2,0,0,1,1,0,0,0,-1,-2,2,N,None,0,17,PSG,30
1470,Leonardo,LEONARDO,0,0,0,1,0,1,0,1,1,0,0,0,8,177,L,L,5,4,80,55,76,80,80,80,78,83,88,84,82,79,84,79,78,80,80,82,84,64,69,89,72,78,50,78,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,B,1,2,1,1,30,70,Brazil,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,21,Milan,18
1471,Bebeto,B E B E T O,0,0,0,0,0,0,0,0,1,0,1,0,11,173,R,B,5,5,87,43,71,83,90,84,84,90,89,87,84,75,83,77,84,80,85,87,84,80,75,88,80,70,50,82,6,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,A,1,2,1,1,28,68,Brazil,3,0,1,-4,2,0,1,1,1,0,0,0,-2,4,N,None,0,22,Deportivo,19
1472,Careca,C A R E C A,0,0,0,0,0,0,0,0,0,0,1,1,12,183,R,B,6,6,90,40,84,84,86,87,88,83,85,83,79,77,71,69,89,87,88,68,66,80,82,86,84,87,50,81,6,6,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,1,1,1,1,27,76,Brazil,3,0,1,-1,0,0,1,1,0,0,0,-1,-2,2,N,None,0,19,Napoli,24
1473,Lehmann,L E H M A N N,1,0,0,0,0,0,0,0,0,0,0,0,0,190,R,B,3,3,48,88,93,82,62,74,88,63,40,40,42,55,45,59,40,80,40,41,40,50,80,48,63,78,88,75,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A,1,1,1,2,36,87,Germany,1,2,75,-3,0,0,0,0,0,0,0,0,0,0,N,None,1,0,Schalke 04,6
1474,Toure K.,T O U R E   K .,0,0,1,1,1,0,0,1,0,0,0,0,3,178,R,B,5,5,72,84,82,86,84,85,81,78,72,74,72,76,70,72,68,78,75,70,66,72,80,74,84,78,50,80,4,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,A,1,8,1,1,25,82,Cote d'Ivoire,4,1,3,-2,2,0,1,1,1,0,0,0,-2,4,N,None,4,0,Arsenal,10
1475,Adebayor,ADEBAYOR,0,0,0,0,0,0,0,0,0,0,1,1,12,190,R,B,5,5,86,40,78,82,82,82,80,76,77,78,72,72,68,70,80,82,77,60,60,87,85,77,78,66,50,77,5,5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,22,80,Togo,4,2,22,2,0,0,1,1,0,0,0,-1,-2,2,N,None,4,0,Arsenal,28
1476,Almunia,A L M U N I A,1,0,0,0,0,0,0,0,0,0,0,0,0,191,R,B,5,4,30,75,86,65,70,72,80,60,43,44,50,46,64,72,40,65,40,42,40,41,75,46,72,70,78,68,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A,1,1,1,3,29,86,Spain,1,0,1,-4,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Arsenal,8
1477,Joao Pedro,JOAO PEDRO,0,0,0,0,0,0,0,0,1,0,1,1,11,184,R,R,3,3,80,42,78,80,78,80,83,80,82,78,78,74,70,70,80,82,80,75,74,80,78,82,76,80,50,78,6,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,28,75,Brazil,4,0,1,2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Cagliari,26
1478,Clichy,C L I C H Y,0,0,0,1,0,0,0,1,0,0,0,0,4,181,L,L,4,4,70,78,99,84,86,85,99,99,74,80,76,73,99,99,58,68,63,65,68,74,83,74,83,73,50,77,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,1,1,1,1,21,72,France,3,2,68,-1,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Auxerre,3
1479,Hoyte,H  O  Y  T  E,0,0,1,1,1,0,0,0,0,0,0,0,4,180,R,B,5,5,64,70,75,85,84,80,71,77,66,73,68,72,67,72,54,75,60,57,58,74,82,69,60,65,50,63,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,21,70,England,4,0,1,0,-3,0,3,1,0,0,2,3,2,-2,N,None,0,0,Middlesbrough,17
1480,Lacour,L A C O U R,0,0,0,0,1,0,0,0,0,0,0,0,5,173,R,R,5,5,75,71,72,82,78,77,74,74,79,75,78,70,82,70,70,74,68,76,78,67,73,80,65,75,50,80,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,A,1,1,1,1,26,67,France,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Padova,19
1481,Payet,P  A  Y  E  T,0,0,0,0,0,0,0,1,0,0,0,0,8,174,R,B,5,5,79,48,70,75,86,87,72,81,82,82,70,66,65,66,75,78,76,75,72,63,70,80,74,66,50,72,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,19,70,France,3,2,25,-4,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Reggina,7
1482,Lauren,L A U R E N,0,0,0,1,0,1,1,1,0,0,0,0,4,180,R,B,5,4,74,80,78,84,82,81,78,80,74,72,75,72,77,74,67,82,69,67,73,72,80,76,82,82,50,84,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,A,2,1,1,1,27,76,Cameroon,4,1,6,-3,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Arsenal,6
1483,Hleb,H  L  E  B,0,0,0,0,0,0,0,1,1,0,0,0,9,185,R,B,7,7,84,99,77,83,86,87,76,99,89,99,99,99,86,99,76,99,99,73,77,68,70,85,80,76,50,82,5,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,A,4,1,1,1,25,74,Belarus,1,2,26,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Stoccarda,1
1484,Julio Baptista,BAPTISTA,0,0,0,0,0,0,0,1,1,0,0,0,8,183,R,B,5,5,84,99,89,84,92,76,82,80,76,99,73,99,73,99,83,99,90,82,83,83,83,83,76,68,50,75,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,A,1,1,1,1,25,72,Brazil,3,1,15,-3,0,0,0,0,0,0,0,0,0,0,N,None,19,0,Siviglia,13
1485,Ward D.,W A R D   D .,1,0,0,0,0,0,0,0,0,0,0,0,0,180,R,B,4,4,30,78,73,64,60,63,63,70,46,54,56,56,58,60,42,74,50,41,37,48,68,63,59,78,79,67,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,22,88,Wales,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Nottingham Forest,13
1486,Cygan,C  Y  G  A  N,0,0,1,1,0,0,0,0,0,0,0,0,3,192,L,L,4,4,99,82,99,99,78,65,99,99,99,99,75,72,80,78,59,83,59,70,74,80,89,75,62,72,50,78,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,A,3,1,1,1,32,87,France,1,2,188,0,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,Partizan,11
1487,Barella,BARELLA  ,0,0,0,0,1,0,1,0,0,0,0,0,7,172,R,L,4,4,78,80,82,90,84,86,84,80,81,84,82,64,80,65,78,82,76,72,74,74,76,82,84,84,50,85,4,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,20,68,Italy,3,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Cagliari,24
1488,Aliadiere,ALIADIERE,0,0,0,0,0,0,0,0,0,0,0,1,12,181,R,B,4,4,78,35,73,78,80,81,84,81,78,79,70,77,70,65,76,77,75,68,67,77,82,80,88,65,50,64,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,1,1,1,23,70,France,1,2,334,-1,0,0,0,0,0,0,0,0,0,0,L,Red,0,0,Middlesbrough,30
1489,Lupoli,L U P O L I,0,0,0,0,0,0,0,0,0,0,0,1,12,173,L,B,5,5,77,30,69,71,79,81,80,83,74,77,69,60,66,61,76,77,76,60,61,73,77,78,84,70,50,64,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,19,68,Italy,1,0,1,-4,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Ascoli,25
1490,Antonioli,ANTONIOLI,1,0,0,0,0,0,0,0,0,0,0,0,0,185,R,L,5,5,30,75,76,62,63,64,81,72,42,44,56,58,61,66,38,77,36,35,35,40,79,48,62,77,79,74,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A,1,1,1,1,37,65,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bologna,6
1491,Samuel,S A M U E L,0,0,1,1,0,0,0,1,0,0,0,0,4,180,R,L,7,6,66,98,95,88,79,75,91,69,78,70,75,70,71,74,60,75,62,60,75,91,87,75,99,95,50,97,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A,1,1,1,1,25,72,England,4,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Aston Villa,16
1492,Filippini E.,FILIPPINI E.,0,0,0,0,0,0,1,1,0,0,0,0,5,170,R,R,4,4,65,74,78,82,76,75,76,76,68,68,74,76,72,74,65,74,68,70,68,72,74,70,78,75,50,82,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,B,1,1,1,1,29,64,Italy,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Brescia,19
1493,Barry,B  A  R  R  Y,0,0,1,1,0,0,1,1,0,0,0,0,8,183,L,L,4,5,72,74,82,88,81,82,82,78,76,78,74,74,85,85,73,84,73,77,76,75,77,75,78,73,50,75,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,79,England,1,0,1,-2,-2,0,1,1,2,0,1,1,0,-1,N,None,12,0,Aston Villa,14
1494,Agbonlahor,AGBONLAHOR,0,0,0,0,0,0,0,1,0,0,0,1,12,180,R,B,5,5,77,43,74,79,91,90,76,86,80,88,67,65,63,63,74,78,74,61,67,68,72,83,82,60,50,75,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,20,79,England,3,0,1,-2,2,0,1,1,1,0,0,0,-2,4,R,White,0,0,Aston Villa,6
1495,Jarni,J  A  R  N  I,0,0,0,1,0,1,0,1,0,0,0,0,4,182,L,L,5,5,70,74,82,88,82,82,76,80,78,76,80,78,80,78,74,80,72,72,72,62,68,78,72,80,50,82,6,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,74,Croatia,3,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bari,19
1496,Larsson S.,LARSSON S.,0,0,0,0,0,0,1,1,1,1,0,0,9,179,R,B,6,5,68,50,74,76,83,82,74,74,78,77,76,70,75,72,70,75,71,76,77,72,74,78,74,65,50,68,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,1,1,1,1,21,71,Sweden,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,,0
1497,Neqrouz,NEQROUZ,0,0,1,0,0,0,0,0,0,0,0,0,3,185,R,R,5,5,55,82,80,80,68,68,76,66,60,62,68,66,62,66,55,74,50,40,42,82,80,62,86,82,50,80,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C,1,1,1,1,30,80,Morocco,1,0,1,-2,-1,0,-2,-2,-1,0,-1,1,0,-2,N,None,0,0,Bari,13
1498,Laursen,L A U R S E N,0,0,1,0,0,0,0,0,0,0,0,0,3,188,R,B,5,5,56,84,85,78,78,74,72,72,62,65,67,65,72,70,59,85,58,64,65,75,85,62,52,68,50,66,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B,1,1,1,1,29,79,Denmark,1,1,46,-3,0,0,0,0,0,0,0,0,0,0,N,None,22,0,Verona,28
1499,Cahill G.,CAHILL G.,0,0,1,0,0,0,0,0,0,0,0,0,3,188,R,B,5,5,50,70,77,75,73,72,67,66,66,67,68,67,66,68,63,76,70,56,56,74,78,70,72,67,50,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,20,71,England,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Chelsea,9
1500,Bouma,B  O  U  M  A,0,0,1,1,0,1,0,0,0,0,0,0,4,181,L,L,4,4,70,78,84,84,78,76,77,72,78,75,80,82,83,74,71,75,69,65,62,72,75,78,70,76,50,80,6,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,A,1,1,1,1,26,82,Netherlands,2,2,152,-3,0,0,0,0,0,0,0,0,0,0,N,None,5,0,PSV Eindhoven,26
1501,Stromberg,STROMBERG,0,0,0,0,1,0,1,0,1,0,0,0,7,191,R,R,6,6,76,75,86,90,72,72,82,74,78,75,86,84,84,82,78,84,76,72,70,80,82,84,78,88,50,86,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,27,82,Sweden,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Atalanta,15
1502,Henchoz,H E N C H O Z,0,0,1,1,0,0,0,0,0,0,0,0,3,188,R,R,5,5,50,86,84,82,74,75,84,75,55,55,72,70,74,72,48,76,48,45,45,84,84,68,68,80,50,84,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,B,1,1,1,1,27,83,Switzerland,1,0,1,3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Liverpool,19
1503,Whittaker,WHITTAKER,0,0,0,1,0,1,0,1,0,0,0,0,4,186,R,R,5,5,74,66,66,81,73,72,71,80,79,73,68,62,71,71,72,77,71,70,67,61,69,77,77,70,49,76,5,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,21,69,Scotland,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Zaragoza,28
1504,Berger,B E R G E R,0,0,0,0,0,0,1,1,1,0,0,0,8,185,L,L,4,3,78,42,80,80,80,78,78,80,80,76,76,78,82,80,80,82,78,76,78,66,68,82,58,76,50,59,6,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,C,3,2,1,1,26,78,Czech Republic,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Liverpool,3
1505,Friedel,F R I E D E L,1,0,0,0,0,0,0,0,0,0,0,0,0,193,R,B,4,4,40,86,88,60,61,66,91,73,50,52,54,65,61,68,45,79,47,41,43,53,77,55,53,77,82,75,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,B,1,1,1,1,35,92,United States,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Blackburn Rovers,5
1506,Khizanishvili,KHIZANISHVILI,0,0,1,1,0,0,0,0,0,0,0,0,4,185,R,B,5,5,52,78,82,82,74,75,75,74,68,70,73,72,77,75,57,79,62,57,51,81,80,73,53,68,50,75,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,80,Georgia,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Glasgow Rangers,3
1507,Savage,S A V A G E,0,0,0,0,1,0,1,0,0,0,0,0,5,183,R,B,6,6,68,72,71,90,76,73,77,71,70,72,72,77,76,78,73,77,75,77,79,67,68,77,78,78,50,73,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A,1,2,1,1,32,70,Wales,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,R,White,0,0,Blackburn Rovers,25
1508,Paramatti,PARAMATTI,0,0,1,1,0,0,0,0,0,0,0,0,3,178,R,B,7,7,64,78,77,83,80,80,78,77,70,72,71,73,73,74,58,75,60,54,56,73,74,69,79,78,50,78,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,A,1,1,1,1,31,68,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bologna,11
1509,Pagliuca,PAGLIUCA,1,0,0,0,0,0,0,0,0,0,0,0,0,190,R,B,4,4,30,71,79,66,65,68,87,83,48,42,45,48,58,62,40,76,42,38,40,45,87,50,65,81,87,77,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A,2,1,1,1,28,89,Italy,4,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Inter,29
1510,Enckelman,ENCKELMAN,1,0,0,0,0,0,0,0,0,0,0,0,0,188,R,B,4,4,35,81,81,60,65,67,86,66,50,50,49,55,55,68,44,78,43,38,45,41,83,59,53,68,81,69,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,79,Finland,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,None,12,0,Blackburn Rovers,6
1511,Nelsen,N E L S E N,0,0,1,0,1,0,0,0,0,0,0,0,3,182,R,B,4,5,54,81,84,79,73,69,73,69,70,72,67,70,76,76,68,84,70,53,51,82,80,72,60,71,50,70,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,79,New Zealand,1,0,1,2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Blackburn Rovers,9
1512,000,           ,0,0,1,0,1,0,0,0,0,0,0,0,3,178,R,B,5,5,51,78,83,81,71,70,70,66,64,64,65,70,67,68,62,80,65,58,50,79,72,68,62,68,50,74,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,32,74,England,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,River Plate,17
1513,Granqvist,GRANQVIST,0,1,1,0,1,0,0,0,0,0,0,0,3,192,R,B,6,7,54,80,86,76,68,64,76,62,66,63,70,65,66,66,54,83,62,62,63,85,82,67,58,82,50,82,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,C,1,1,1,1,27,88,Sweden,1,0,1,1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Genoa,25
